player_id,name,games_played,start_price,current_price,exact_price_r27,recent_s1,recent_s2,recent_s3,consistency,last_3_tog_avg,proj_score_fc,break_even_fc,proj_price_r28,be_r28,be_pct_r28,proj_score_r28,proj_price_r29,be_r29,be_pct_r29,proj_score_r29,proj_price_r30,be_r30,be_pct_r30,proj_score_r30,score_r26,score_r27,price_r25,price_r26,price_r27,delta_r27_to_r28,delta_r28_to_r29,delta_r29_to_r30,score_vs_be_r28,implied_ppp_r28
100008236,Jermaine McEwen,20,412000,505000,505000,43,38,63,47,79,0,32,505000,,,,,,,,,,,,43,,489000,497000,505000,0,,,,
100008220,Jojo Fifita,20,451000,503000,503000,42,45,47,33,80,0,39,503000,,,,,,,,,,,,,,503000,503000,503000,0,,,,
100006524,Ethan Strange,20,508000,502000,502000,44,30,29,33,80,39,44,494074,,,,,,,,,,,,,,509000,502000,502000,-7926,,,,
504377,Thomas Mikaele,20,353000,492000,492000,50,44,59,52,49,38,24,504108,,,,,,,,,,,,50,,469000,469000,492000,12108,,,,
504830,Freddy Lussick,20,250000,488000,488000,34,31,40,56,60,39,47,478458,,,,,,,,,,,,34,,501000,499000,488000,-9542,,,,
100004700,Daniel Atkinson,20,450000,482000,482000,12,21,42,29,80,38,70,446758,,,,,,,,,,,,12,,567000,535000,482000,-35242,,,,
507850,Ben Trbojevic,20,504000,478000,478000,39,56,21,16,66,38,42,471930,,,,,,,,,,,,39,,520000,495000,478000,-6070,,,,
500265,Kodi Nikorima,20,495000,455000,455000,43,51,56,30,80,39,20,472716,,,,,,,,,,,,43,,399000,429000,455000,17716,,,,
504251,Taniela Paseka,20,500000,450000,450000,18,33,24,44,46,40,58,429718,,,,,,,,,,,,,,450000,450000,450000,-20282,,,,
100001349,Chris Randall,20,487000,449000,449000,45,48,29,44,49,41,26,462106,,,,,,,,,,,,45,,428000,436000,449000,13106,,,,
100013674,Leka Halasima,20,498000,447000,447000,43,38,39,30,80,36,24,457013,,,,,,,,,,,,43,,398000,424000,447000,10013,,,,
505460,Reed Mahoney,20,489000,418000,418000,41,60,10,23,42,37,24,428542,,,,,,,,,,,,41,,409000,409000,418000,10542,,,,
100009453,Arama Hau,20,250000,418000,418000,13,29,40,8,47,32,50,397995,,,,,,,,,,,,13,,449000,449000,418000,-20005,,,,
100006687,Harry Hayes,20,523000,391000,391000,34,36,31,57,36,33,25,397277,,,,,,,,,,,,34,,376000,383000,391000,6277,,,,
100012669,Jahream Bula,20,499000,391000,391000,26,42,46,43,80,35,25,398485,,,,,,,,,,,,26,,361000,384000,391000,7485,,,,
508009,Kotoni Staggs,20,573000,370000,370000,37,22,22,10,80,33,37,364628,,,,,,,,,,,,37,,426000,387000,370000,-5372,,,,
504363,Kyle Flanagan,20,533000,368000,368000,32,17,24,40,80,32,35,363311,,,,,,,,,,,,32,,382000,374000,368000,-4689,,,,
504573,Ben Talty,20,320000,353000,353000,19,24,26,60,33,29,38,341451,,,,,,,,,,,,,,353000,353000,353000,-11549,,,,
100006166,Morgan Smithies,20,487000,317000,317000,2,38,29,24,31,0,36,317000,,,,,,,,,,,,,,317000,317000,317000,0,,,,
100008487,Billy Phillips,20,250000,297000,297000,33,23,30,1,36,26,16,305444,,,,,,,,,,,,33,,304000,292000,297000,8444,,,,
504175,Siosifa Talakai,20,344000,270000,270000,23,21,16,24,32,27,24,270807,,,,,,,,,,,,23,,279000,274000,270000,807,,,,
509563,Samuel Healey,20,350000,230000,230000,11,26,11,8,21,26,37,235493,,,,,,,,,,,,11,,230000,230000,230000,5493,,,,
100008396,Ryan Couchman,19,250000,799000,799000,34,50,58,39,49,56,97,754222,,,,,,,,,,,,34,,858000,848000,799000,-44778,,,,
507878,Jacob Preston,19,720000,731000,731000,80,64,63,25,80,58,38,747797,,,,,,,,,,,,80,,667000,696000,731000,16797,,,,
504397,Max King,19,643000,619000,619000,47,72,47,54,53,49,42,622687,,,,,,,,,,,,47,,602000,614000,619000,3687,,,,
504274,Blayke Brailey,19,686000,598000,598000,50,54,28,62,80,49,52,591820,,,,,,,,,,,,50,,619000,607000,598000,-6180,,,,
503944,Reece Robson,19,579000,580000,580000,62,45,51,64,80,49,36,590784,,,,,,,,,,,,62,,567000,566000,580000,10784,,,,
100006258,Isaiya Katoa,19,706000,571000,571000,40,54,49,29,80,46,44,570162,,,,,,,,,,,,40,,565000,569000,571000,-838,,,,
506851,Chanel Harris-Tavita,19,501000,550000,550000,61,49,35,40,80,0,29,550000,,,,,,,,,,,,,,521000,550000,550000,0,,,,
508062,Stephen Crichton,19,523000,550000,550000,31,54,46,45,80,43,51,539794,,,,,,,,,,,,31,,547000,559000,550000,-10206,,,,
506040,Braidon Burns,19,570000,529000,529000,20,59,41,37,80,40,55,511609,,,,,,,,,,,,20,,554000,554000,529000,-17391,,,,
100018452,Mark Nawaqanitawase,19,612000,487000,487000,36,45,41,1,80,45,42,487559,,,,,,,,,,,,36,,484000,488000,487000,559,,,,
505537,Nick Meaney,19,529000,471000,471000,58,42,39,23,80,41,20,489966,,,,,,,,,,,,58,,424000,439000,471000,18966,,,,
509634,Tolutau Koula,19,515000,464000,464000,20,19,43,33,61,0,62,464000,,,,,,,,,,,,,,508000,464000,464000,0,,,,
100004133,Jacob Kiraz,19,664000,452000,452000,22,19,32,27,80,41,58,432482,,,,,,,,,,,,22,,528000,494000,452000,-19518,,,,
100006296,Ali Leiataua,19,364000,445000,445000,32,49,18,11,80,37,34,446004,,,,,,,,,,,,32,,442000,442000,445000,1004,,,,
504460,Oregon Kaufusi,19,435000,442000,442000,43,12,45,10,32,35,39,434932,,,,,,,,,,,,43,,465000,450000,442000,-7068,,,,
509599,Hugo Savala,19,441000,441000,441000,43,32,34,46,80,38,32,444784,,,,,,,,,,,,43,,438000,436000,441000,3784,,,,
508254,Taine Tuaupiki,19,439000,423000,423000,45,57,23,12,73,39,22,438526,,,,,,,,,,,,45,,407000,409000,423000,15526,,,,
100006848,Blaize Talagi,19,435000,415000,415000,7,43,24,10,59,32,52,392225,,,,,,,,,,,,,,415000,415000,415000,-22775,,,,
100013336,Demitric Vaimauga,19,434000,413000,413000,32,49,42,42,35,31,23,419099,,,,,,,,,,,,32,,366000,396000,413000,6099,,,,
504121,Jarome Luai,19,486000,395000,395000,43,19,34,1,78,33,31,394771,,,,,,,,,,,,43,,428000,400000,395000,-229,,,,
500264,Francis Molo,19,424000,377000,377000,29,28,33,60,29,31,34,372327,,,,,,,,,,,,29,,397000,386000,377000,-4673,,,,
505560,Spencer Leniu,19,403000,348000,348000,37,34,27,24,27,29,20,355546,,,,,,,,,,,,37,,345000,341000,348000,7546,,,,
503533,Josh Kerr,19,379000,290000,290000,14,34,34,40,20,27,21,293978,,,,,,,,,,,,14,,275000,291000,290000,3978,,,,
510612,Zac Laybutt,19,373000,249000,249000,2,48,27,1,65,0,17,249000,,,,,,,,,,,,2,,249000,249000,249000,0,,,,
500598,Felise Kaufusi,19,351000,230000,230000,14,12,17,19,18,26,24,230782,,,,,,,,,,,,,,239000,230000,230000,782,,,,
504176,Cameron Murray,18,725000,758000,758000,107,60,72,46,70,60,24,791573,,,,,,,,,,,,107,,684000,698000,758000,33573,,,,
500485,Mitchell Moses,18,589000,618000,618000,80,28,67,37,80,47,31,631371,,,,,,,,,,,,80,,597000,592000,618000,13371,,,,
500109,Apisai Koroisau,18,583000,608000,608000,49,62,75,54,80,49,34,619971,,,,,,,,,,,,49,,557000,588000,608000,11971,,,,
501459,Cameron Munster,18,639000,606000,606000,47,46,28,47,80,50,59,594002,,,,,,,,,,,,47,,653000,627000,606000,-11998,,,,
100002172,Max Plath,18,560000,587000,587000,58,63,34,37,65,50,33,601612,,,,,,,,,,,,58,,543000,565000,587000,14612,,,,
100004649,Selwyn Cobbo,18,454000,549000,549000,54,62,31,50,80,45,34,557446,,,,,,,,,,,,54,,533000,536000,549000,8446,,,,
100007572,Leo Thompson,18,610000,543000,543000,36,32,36,59,49,45,58,527659,,,,,,,,,,,,36,,586000,567000,543000,-15341,,,,
100001936,Hamiso Tabuai-Fidow,18,617000,521000,521000,27,31,32,42,80,44,64,499015,,,,,,,,,,,,27,,591000,561000,521000,-21985,,,,
507062,Briton Nikora,18,555000,520000,520000,43,37,56,51,76,42,41,519523,,,,,,,,,,,,43,,520000,520000,520000,-477,,,,
509757,Matthew Timoko,18,554000,512000,512000,36,32,38,44,80,38,49,498536,,,,,,,,,,,,,,526000,512000,512000,-13464,,,,
507965,Kitione Kautoga,18,554000,469000,469000,39,16,36,33,73,46,49,463100,,,,,,,,,,,,39,,536000,495000,469000,-5900,,,,
504372,Enari Tuala,18,458000,468000,468000,13,50,21,31,77,38,58,445971,,,,,,,,,,,,13,,502000,502000,468000,-22029,,,,
100008414,Fletcher Hunt,18,280000,465000,465000,66,69,45,1,80,0,-5,465000,,,,,,,,,,,,66,,342000,396000,465000,0,,,,
100013671,Tanner Stowers-Smith,18,340000,453000,453000,32,38,32,53,39,34,44,441029,,,,,,,,,,,,32,,479000,467000,453000,-11971,,,,
100010997,Will Warbrick,18,426000,452000,452000,0,34,48,1,63,0,54,452000,,,,,,,,,,,,,,452000,452000,452000,0,,,,
100000365,Ronald Volkman,18,250000,447000,447000,54,36,34,7,80,39,22,462661,,,,,,,,,,,,54,,428000,427000,447000,15661,,,,
506492,Cory Paix,18,409000,421000,421000,26,21,43,40,48,0,42,421000,,,,,,,,,,,,,,421000,421000,421000,0,,,,
100007566,Alec MacDonald,18,367000,401000,401000,32,44,28,52,38,31,29,401032,,,,,,,,,,,,32,,387000,398000,401000,32,,,,
510696,Setu Tu,18,230000,396000,396000,45,29,26,43,70,34,28,399532,,,,,,,,,,,,,,396000,396000,396000,3532,,,,
500647,Nathan Brown,18,351000,373000,373000,25,23,49,48,48,39,31,379166,,,,,,,,,,,,25,,368000,375000,373000,6166,,,,
503964,Ray Stone,18,406000,367000,367000,21,16,35,42,38,30,41,354195,,,,,,,,,,,,21,,392000,385000,367000,-12805,,,,
503523,Jacob Saifiti,18,451000,355000,355000,-2,25,9,1,19,0,61,355000,,,,,,,,,,,,-2,,441000,411000,355000,0,,,,
504315,Thomas Flegler,18,500000,344000,344000,28,23,30,31,34,36,32,345528,,,,,,,,,,,,28,,364000,354000,344000,1528,,,,
510220,Xavier Savage,18,316000,279000,279000,13,40,7,1,80,25,27,275751,,,,,,,,,,,,,,288000,279000,279000,-3249,,,,
500601,Kurt Mann,18,389000,274000,274000,3,32,34,1,26,0,31,274000,,,,,,,,,,,,,,289000,274000,274000,0,,,,
100008216,Joe Chan,18,311000,230000,230000,25,16,17,1,51,19,38,237253,,,,,,,,,,,,,,230000,230000,230000,7253,,,,
