player_id,name,games_played,start_price,current_price,exact_price_r9,recent_s1,recent_s2,recent_s3,consistency,last_3_tog_avg,proj_score_fc,break_even_fc,proj_price_r10,be_r10,be_pct_r10,proj_score_r10,proj_price_r11,be_r11,be_pct_r11,proj_score_r11,proj_price_r12,be_r12,be_pct_r12,proj_score_r12,score_r8,score_r9,price_r7,price_r8,price_r9,delta_r9_to_r10,delta_r10_to_r11,delta_r11_to_r12,score_vs_be_r10,implied_ppp_r10
100006946,Kyle McCarthy,0,350000,350000,350000,,,,57,0,35,28,356724,28,19,35,357680,22,6,34,369304,BYE,BYE,0,,,350000,350000,350000,6724,956,11624,7,960.57
500889,Zach Dockar-Clay,0,347000,347000,347000,,,,1,0,19,28,341267,28,30,19,338094,34,30,25,329755,35,28,25,,,347000,347000,347000,-5733,-3173,-8339,-9,637.0
509548,Caleb Navale,0,342000,342000,342000,,,,16,0,0,27,342000,27,1,0,342000,49,3,27,341886,43,17,32,,,342000,342000,342000,0,0,-114,-27,-0.0
100006263,Luron Patea,0,326000,326000,326000,,,,1,0,20,26,321001,26,32,20,319904,30,41,33,323568,BYE,BYE,0,,,326000,326000,326000,-4999,-1097,3664,-6,833.17
503322,Matthew Eisenhuth,0,325000,325000,325000,,,,15,0,29,26,325000,26,41,29,328493,23,44,25,330009,BYE,BYE,0,,,325000,325000,325000,0,3493,1516,3,0.0
500617,Jack Bird,0,322000,322000,322000,,,,14,0,29,26,322000,26,38,29,325716,23,20,31,333928,BYE,BYE,0,,,322000,322000,322000,0,3716,8212,3,0.0
506548,Isaiah Tass,0,313000,313000,313000,,,,10,0,0,25,313000,25,1,0,313000,45,13,32,320662,34,17,23,,,313000,313000,313000,0,0,7662,-25,-0.0
500907,Ryan Matterson,0,300000,300000,300000,,,,41,0,40,24,300000,24,9,40,317123,11,1,42,347446,BYE,BYE,0,,,300000,300000,300000,0,17123,30323,16,0.0
507814,Mavrik Geyer,0,300000,300000,300000,,,,1,0,34,24,300000,24,24,34,310806,16,33,22,315986,BYE,BYE,0,,,300000,300000,300000,0,10806,5180,10,0.0
509842,Edward Kosi,0,300000,300000,300000,,,,29,0,22,24,300000,24,42,22,298172,25,30,20,292992,28,46,27,,,300000,300000,300000,0,-1828,-5180,-2,-0.0
100003896,Jack Cole,0,300000,300000,300000,,,,1,0,30,24,308840,24,37,30,306637,19,21,33,320661,BYE,BYE,0,,,300000,300000,300000,8840,-2203,14024,6,1473.33
100004188,Sione Finau,0,300000,300000,300000,,,,1,0,32,24,303519,24,27,32,308658,17,10,0,308658,38,30,31,,,300000,300000,300000,3519,5139,0,8,439.88
100009053,Josiah Pahulu,0,300000,300000,300000,,,,31,0,22,24,296172,24,37,22,298172,25,37,23,296150,25,37,23,,,300000,300000,300000,-3828,2000,-2022,-2,1914.0
100013980,Jethro Rinakama,0,300000,300000,300000,,,,21,0,26,24,300000,24,42,26,302425,22,35,26,306341,21,31,26,,,300000,300000,300000,0,2425,3916,2,0.0
505642,Tommy Talau,0,286000,286000,286000,,,,1,0,25,23,288572,23,44,25,288443,21,32,27,294634,BYE,BYE,0,,,286000,286000,286000,2572,-129,6191,2,1286.0
501744,Bunty Afoa,0,280000,280000,280000,,,,30,0,27,22,277787,22,27,27,285142,18,14,27,293480,BYE,BYE,0,,,280000,280000,280000,-2213,7355,8338,5,-442.6
100006697,Rocco Berry,0,272000,272000,272000,,,,6,0,0,22,272000,22,4,0,272000,39,9,22,272526,34,19,23,,,272000,272000,272000,0,0,526,-22,-0.0
509778,Tony Francis,0,269000,269000,269000,,,,1,0,25,21,269000,21,35,25,272903,18,42,20,274040,20,32,25,,,269000,269000,269000,0,3903,1137,4,0.0
509851,Fletcher Baker,0,260000,260000,260000,,,,12,0,26,21,260000,21,33,26,265674,16,13,29,278307,11,17,22,,,260000,260000,260000,0,5674,12633,5,0.0
500150,Jayden Berrell,0,250000,250000,250000,,,,0,0,17,20,250000,20,35,17,247127,22,26,17,242326,BYE,BYE,0,,,250000,250000,250000,0,-2873,-4801,-3,-0.0
500171,Brock Gray,0,250000,250000,250000,,,,1,0,18,20,250000,20,43,18,248138,21,24,13,239799,26,16,15,,,250000,250000,250000,0,-1862,-8339,-2,-0.0
500478,Delouise Hoeter,0,250000,250000,250000,,,,45,0,0,20,250000,20,3,0,250000,36,50,36,267089,BYE,BYE,0,,,250000,250000,250000,0,0,17089,-20,-0.0
501293,Te Maire Martin,0,250000,250000,250000,,,,1,0,0,20,250000,20,11,0,250000,36,25,25,255466,28,33,21,,,250000,250000,250000,0,0,5466,-20,-0.0
501462,Marion Seve,0,250000,250000,250000,,,,1,0,0,20,250000,20,10,0,250000,36,18,22,252307,30,47,29,,,250000,250000,250000,0,0,2307,-20,-0.0
502409,Karl Lawton,0,250000,250000,250000,,,,1,0,0,20,250000,20,9,0,250000,36,17,22,252307,30,27,21,,,250000,250000,250000,0,0,2307,-20,-0.0
504670,Daniel Suluka-Fifita,0,250000,250000,250000,,,,1,0,17,20,250000,20,38,17,247127,22,21,14,239167,26,10,13,,,250000,250000,250000,0,-2873,-7960,-3,-0.0
504711,Sione Fonua,0,250000,250000,250000,,,,0,0,18,20,248159,20,42,18,248138,21,38,18,244979,BYE,BYE,0,,,250000,250000,250000,-1841,-21,-3159,-2,920.5
504787,Jake Tago,0,250000,250000,250000,,,,19,0,22,20,250000,20,41,22,252307,18,32,22,256097,BYE,BYE,0,,,250000,250000,250000,0,2307,3790,2,0.0
504952,Lazarus Vaalepu,0,250000,250000,250000,,,,1,0,17,20,250000,20,41,17,247127,22,47,21,246495,21,35,16,,,250000,250000,250000,0,-2873,-632,-3,-0.0
505578,Aaron Schoupp,0,250000,250000,250000,,,,1,0,16,20,250000,20,36,16,245990,23,46,24,247885,19,30,13,,,250000,250000,250000,0,-4010,1895,-4,-0.0
506375,Blake Wilson,0,250000,250000,250000,,,,20,0,24,20,253480,20,41,24,254455,16,28,26,263931,12,21,26,,,250000,250000,250000,3480,975,9476,4,870.0
507765,Junior Tupou,0,250000,250000,250000,,,,22,0,23,20,250000,20,42,23,253444,17,29,25,261151,BYE,BYE,0,,,250000,250000,250000,0,3444,7707,3,0.0
